title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Elevating Excellence - Exceptional Culture,5.0,"Nov 14, 2023","NSA offers competitive compensation, professional development opportunities, and they stand by the company values. NSA ensures that the team feels recognized and appreciated and work-life balance is taken into consideration.",Without a set training program for some positions you have to be a self-driven motivated person willing to learn on the fly.,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great growing company,4.0,"Nov 14, 2023",Work life balance is great Plenty of career opportunities Great management that cares about your career development,PTO could be better Company structure can be pretty complicated,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Review,5.0,"Feb 7, 2024","Very inclusive atmosphere lots of support, and training.",None observed at this time,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Excellent Working Environment!!!,5.0,"Nov 14, 2023","Good Employment, Upper Management Understands and Work together to take care of all Employees needs and answer all questions.",Customers Problem Solving is a Challenge but is understandable that is an Experience Learning Process and makes Part of the Job.,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great Place to Start and Develop a Career,5.0,"Nov 14, 2023","I feel valued as an individual, not just another number. Pay and benefits are very competitive. Work life balance is respected. Hybrid schedule. Leadership is very helpful with developing your career.","Communication can be a challenge sometimes, getting everyone on the same page.",National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
AMAZING cumture,5.0,"Nov 13, 2023",CORE values. I have never worked anywhere or for anyone who cares as much as NSA. I feel at home here and I feel like I genuinely matter and not just another cog in the wheel.,I have not seen a con yet!,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great team! Great job!,5.0,"Nov 21, 2023","Very supportive teammates, good benefits and work is rewarding.","Haven't found one yet, but if I do I know now I'll be part of the solution to fix it.",National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Management of property,2.0,"Nov 16, 2023","Work at your own pase , No ones watching over you, Your'e your own boss.","1. Poor training. 2. Relationship with management is poor. 3. no teamwork environment ( Feels like a ""figure it out on your own"" Environment.",National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
great work environment,5.0,"Nov 14, 2023","in our area we have a great AM, who is empathetic and listens. We have benefits (health, vision/dental, AD). Great work environment and coworkers who are willing to help you out.",So far I have none,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Very Satisfied,5.0,"Dec 4, 2023",Job and People with Company,None as of now .,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
"Great, Growing Company!!!",5.0,"Nov 16, 2023","Lots of opportunity, pay is fair, Fun, Positive Culture. Time off encouraged. Good schedule.",Short staffed at times. Delayed follow up on projects.,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
A excellent company to work for.,5.0,"Nov 14, 2023","Time off, benefits, work atmosphere, Great Support Staff",I haven't had any cons about working for Istorage.,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Easy but Stressful,4.0,"Nov 16, 2023","Very diverse company, position for everyone who works hard, corporate, advancing customer service","Low pay, apartment utility rent, sometimes you will be doing the job of 2 people, upper management styles differ",National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
"Unbelievably Bad Company to Work For, Don't Do It!!",1.0,"May 2, 2023","There are good people in the field to work with, but upper management is a joke. Promote a lot of people from within, but that can be a mixed bag.","Pay is very low for how many hours you will work at this job. Turnover is astronomical, well over 100% during a year for most positions. The direction seems to be non-existent and confusing and often times it is a complete cluster when something new is rolled out.",National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Amazing workplace!,5.0,"Dec 4, 2023",Amazing courtesy! Wonderful response times! Great open door policy!,No cons at the moment,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
too much change,4.0,"Dec 22, 2023",great pay and job benefits,not much work life balance,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
A Fun Culture of Development and Inclusivity,5.0,"May 2, 2023","Company leans on, leads with, and lives by core values. A people first organization that ""gets it"". The right people in the right roles will bring the right return on investment. Company is focused on internal development coupled with an inherent and instinctive tendency to be inclusive. And it is a fun place to work!",None top of mind (a good thing!).,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
NSA Brands,5.0,"Nov 17, 2023",It’s an amazing place to work,"As of right now, I don’t see any downfalls.",National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Storage - but fun!,5.0,"Sep 21, 2023",NSA is a rapidly growing company with tremendous room for growth and opportunity. Core Values driven culture lurs exceptional talent providing an awesome set of partners and teammates. The people you work with truly make it great.,Storage can be an unpredictable and crazy business.,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great,5.0,"Nov 27, 2023","On site housing, small store, decent pay, tenants are super nice",Slow approval of orders for store,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Good job to have to maintain lifestyle,4.0,"Nov 18, 2023",Balanced Flexible Easy Good Environment,Upset Customers Cleaning up trash left behind,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Winning teams and culture,5.0,"May 1, 2023","A strong culture rooted in core values - Compassion, Humility, Integrity, and Accountability. Great collaboration across departments with a focus on success, not blame. Variety of work is excellent, some might feel this is a con, but it provides growth and the ability to get out of your comfort zone. Circle back to the core values, and you will find it is a safe place to fail when you take accountability for your actions. We have the best people!",Some may feel that the variety of work is too much when they are unwilling to grow or not ready for the challenge.,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great Growing Company to Work For,4.0,"May 12, 2023","This company has grown a lot in the last 5 years. With that comes some challenges, but what I love is that they continuing working on programs and initiatives to improve. Their Core Values that get intertwined into everyday business show their commitment to their employees and continuously improving.",Sometimes the cart can be placed before the horse and then a lot of catch up has to happen. Rolling some initiatives out should have more communication to them.,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great Company,4.0,"Nov 16, 2023",Love the company core values. Great benefits. No nights or Sundays.,Constant change in upper management.,National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Working for NSA!,5.0,"Nov 14, 2023","Core Values, Culture, Coworkers, Opportunity, Benefits!","Workload, Compensation, Burnout, Deadlines, High Demands",National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Core Values,4.0,"Nov 14, 2023",Management leads with core values. Team work. Accountability.,"Travel, Transparency and Low pay.",National Storage Affiliates,NSA,2025-11-11,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
